PRODID	NAME
85003	Цыгапан для детей табл. 0,2 г уп. 30 Планета Здоровья-2000
85376	Шиповника плоды плоды фильтр-пак. 2 г пач.картон. 24 Ст.-Медифарм
85655	Шиповника плоды плоды фильтр-пак. 4 г уп. 20 Фарос-21
85860	Шиповника плоды плоды пак.бум. 50 г пач.картон. 1 Магнолия Сообщество МФП
85870	Шиповника плоды плоды пак.бум. 100 г пач.картон. 1 Старт-Фито
2795	Лигнокаина хлоргидрат р-р д/ин. 1 % амп. 2 мл кор. 50 Warszawskie Zaklady Farmaceutyczne Polfa
2796	Лигнокаина хлоргидрат р-р д/ин. 1 % амп. 10 мл кор. 50 Warszawskie Zaklady Farmaceutyczne Polfa
2797	Лигнокаина хлоргидрат р-р д/ин. 1 % амп. 2 мл кор. 10 Warszawskie Zaklady Farmaceutyczne Polfa
2798	Лигнокаина хлоргидрат р-р д/ин. 2 % амп. 2 мл уп. 10 Warszawskie Zaklady Farmaceutyczne Polfa
2799	Лигнокаина хлоргидрат р-р д/ин. 2 % амп. 10 мл уп. 50 Warszawskie Zaklady Farmaceutyczne Polfa
2801	Лидокаин р-р д/ин. 2 % амп.в уп.контурн.яч. 2 мл 5 кор. 20 Egis
2802	Лидокаин р-р д/ин. 10 % амп.в уп.контурн.яч. 2 мл 5 кор. 2 Egis
2803	Лидокаин р-р д/ин. 2 % амп. 2 мл [с нож.амп.] пач.картон. 10 Биосинтез
2804	Лидокаин аэроз.доз. 10 % фл. 50 мл [с расп.] кор. 1 Egis
2806	Лидокаин-АКОС р-р д/ин. 2 % амп. 2 мл [с нож.амп.] пач.картон. 10 Синтез АКО
2807	Лидокаин-АКОС капли глазн. 2 % фл. 5 мл пач.картон. 1 Синтез АКО
2809	Лидокаин-Н.С. р-р д/ин. 2 % амп. 2 мл [с нож.амп.] пач.картон. 10 Новосибхимфарм
2811	Лидокаина гидрохлорид р-р д/ин. 2 % амп. 2 мл [с нож.амп.] пач.картон. 10 Мосхимфармпрепараты
2812	Лидокаина гидрохлорид р-р д/ин. 10 % амп. 2 мл [с нож.амп.] пач.картон. 10 Мосхимфармпрепараты
2813	Лидокаина гидрохлорид р-р д/ин. 10 % амп. 2 мл [с нож.амп.] пач.картон. 10 УфаВита
2814	Лидокаина гидрохлорид р-р д/ин. 2 % амп. 2 мл [с нож.амп.] пач.картон. 10 Верофарм (Воронежский фили
2815	Лидокаина гидрохлорид р-р д/ин. 2 % амп. 2 мл [с нож.амп.] пач.картон. 10 Ай Си Эн Полифарм
2816	Лидокаина гидрохлорид р-р д/ин. 2 % амп. 2 мл [с нож.амп.] пач.картон. 10 УфаВита
2817	Лидокаина гидрохлорид р-р д/ин. 2 % амп. 2 мл [с нож.амп.] пач.картон. 10 Дальхимфарм
2822	Лидокаина гидрохлорида раствор для инъекций р-р д/ин. 2 % амп. 2 мл [с нож.амп.] пач.картон. 10 Ай С
2823	Лидокаина гидрохлорида раствор для инъекций р-р д/ин. 10 % амп. 2 мл [с нож.амп.] пач.картон. 10 Био
2824	Лидокаина гидрохлорида раствор для инъекций р-р д/ин. 2 % амп. 2 мл [с нож.амп.] пач.картон. 10 Биох
2825	Лидокаина гидрохлорида раствор для инъекций р-р д/ин. 2 % амп. 2 мл [с нож.амп.] пач.картон. 10 Алле
2826	Лидокаина гидрохлорида раствор для инъекций р-р д/ин. 2 % амп. 2 мл [с нож.амп.] пач.картон. 10 Орга
2827	Лидокаина гидрохлорида раствор для инъекций р-р д/ин. 2 % амп. 2 мл [с нож.амп.] пач.картон. 10 Биос
2828	Лидокаина гидрохлорида раствор для инъекций р-р д/ин. 2 % амп. 2 мл [с нож.амп.] уп.контурн.яч. 5 Мо
2829	Лидокаина гидрохлорида раствор для инъекций р-р д/ин. 2 % амп. 2 мл [с нож.амп.] пач.картон. 10 Ново
2831	Лидокаина гидрохлорида раствор для инъекций 2% р-р д/ин. 2 % амп. 2 мл [с нож.амп.] пач.картон. 10 Б
2832	Лидокаина гидрохлорида раствор для инъекций 2% р-р д/ин. 2 % амп. 2 мл [с нож.амп.] пач.картон. 10 Б
2833	Лидокаина гидрохлорида раствор для инъекций 2% р-р д/ин. 2 % амп. 2 мл [с нож.амп.] пач.картон. 10 С
10243	Анестезина 0,3 г, папаверина гидрохлорида 0,02 г, экстракта красавки 0,015 г таблетки табл.
10256	Анестезол (на полиэтиленоксидной основе) супп.рект. уп.контурн.яч. 5 пач.картон. 2 Нижфарм
10257	Анестезол (на полиэтиленоксидной основе) супп.рект. уп.контурн.яч. 5 пач.картон. 2 Биосинтез
10258	Анестезол (на полиэтиленоксидной основе) супп.рект. уп.контурн.яч. 5 пач.картон. 2 Дальхимфарм
10259	Анестезол (на полиэтиленоксидной основе) супп.рект. уп.контурн.яч. 5 пач.картон. 2 Алтайвитамины
12293	Ауробин мазь туба 20 г кор. 1 Gedeon Richter
12762	Ацинол мазь бан.темн.стекл. 1000 г
13828	Беллалгин табл. бан.темн.стекл. 10 пач.картон. 1 Дальхимфарм
